Синоптический_индекс_станции,Дата_по_Гринвичу,Сумма_осадков,Средняя_температура
37461,2009-10-31T12:00:00Z,22.7,-1.5
37461,2009-11-16T00:00:00Z,20.2,-2.6750000000000003
37461,2010-03-16T03:00:00Z,35.3,-2.9
37461,2010-04-23T12:00:00Z,23.6,-2.75
37461,2011-04-06T18:00:00Z,25.7,-3.3249999999999997
37461,2011-06-23T18:00:00Z,26.8,-1.075
37461,2011-10-19T21:00:00Z,26.2,-4.625
37461,2013-03-18T00:00:00Z,21.1,-2.925
37461,2015-04-11T00:00:00Z,26.4,-2.4
37461,2015-04-20T12:00:00Z,20.6,-1.575
37461,2015-05-14T18:00:00Z,21,-0.55
37470,1982-12-03T21:00:00Z,21.1,-0.675
37470,1984-02-14T00:00:00Z,24.2,-1.25
37470,2012-12-15T18:00:00Z,37.7,-0.475
37472,1990-02-20T06:00:00Z,30.7,-1.825
37663,1992-11-24T18:00:00Z,29.7,-1.15
37663,2004-02-23T06:00:00Z,27,-0.8500000000000001
37663,2004-03-06T06:00:00Z,31.7,-2.875
37663,2004-03-06T18:00:00Z,22.7,-5.1
37663,2016-01-01T18:00:00Z,20,-7
28064,1990-04-02T18:00:00Z,20.7,-1.075
28064,2004-10-14T18:00:00Z,29.3,-1.075
28138,2013-10-13T18:00:00Z,23.6,-0.225
28144,1984-10-10T03:00:00Z,21.299999999999997,-2.85
28255,2014-04-25T18:00:00Z,23.1,-4.375
28312,2014-10-17T18:00:00Z,23.4,-1.85
28367,1997-11-06T06:00:00Z,21.6,-4.6
28402,2002-05-21T15:00:00Z,27.3,-1.1
28418,1984-11-01T06:00:00Z,34.5,-2.55
28440,1982-10-02T03:00:00Z,24.9,-1.2
28440,1984-05-02T15:00:00Z,24.3,-0.725
28440,2014-10-17T18:00:00Z,22.9,-3.425
28445,2000-05-02T03:00:00Z,22.2,-0.1
28537,1981-05-17T00:00:00Z,26.4,-2.4
28561,1988-11-02T18:00:00Z,20.6,-4.825
28573,2016-03-21T06:00:00Z,25.1,-2.8
28630,1981-05-16T18:00:00Z,26.200000000000003,-1.9249999999999998
28630,1998-10-07T18:00:00Z,24.8,-4.025
28630,1998-11-06T00:00:00Z,20.3,-0.1
28698,1993-10-24T06:00:00Z,22,-7.475
28698,2014-10-21T00:00:00Z,23.3,-5.525
28823,1998-12-23T12:00:00Z,22,-5.5
29023,1996-05-21T12:00:00Z,23.1,-0.5
29023,2009-05-02T15:00:00Z,22.1,-1.975
29111,1983-05-18T12:00:00Z,22.8,-2.075
29111,2009-05-02T15:00:00Z,26.7,-1.4
23734,2000-04-04T18:00:00Z,23.3,-7
23804,1992-10-24T06:00:00Z,22.1,-5.3
23867,1983-05-18T06:00:00Z,21.3,-1.05
23867,1994-05-28T03:00:00Z,23.3,-1.1
23891,2001-11-19T15:00:00Z,21.2,-8.025
23921,2015-10-08T18:00:00Z,24.8,-2.1999999999999997
23933,1980-05-19T03:00:00Z,28.7,-0.425
23933,2007-05-02T15:00:00Z,20.4,-0.6
23966,2010-05-03T00:00:00Z,20,-0.2
23986,2012-05-25T00:00:00Z,29.4,-0.5333333333333333
23986,2014-04-11T06:00:00Z,28.2,-1.5
24136,1990-10-29T12:00:00Z,723.1,-88.9
24136,1990-10-30T00:00:00Z,422.2,-50.6
24136,1990-10-31T09:00:00Z,313.5,-63.4
24507,2007-05-13T09:00:00Z,24.2,-1.8
24538,2008-10-10T15:00:00Z,38.8,-6.55
24606,2014-04-11T18:00:00Z,24.2,-2.175
24641,1985-09-17T15:00:00Z,21.2,-0.5
24713,1989-10-13T03:00:00Z,20.5,-10.2
24802,1998-09-23T03:00:00Z,20.3,-3.175
24802,2007-05-31T00:00:00Z,23.2,-0.875
24982,2005-10-13T12:00:00Z,29,-1.325
24982,2012-10-06T12:00:00Z,24.1,-0.875
25034,1990-08-30T03:00:00Z,2777.4,-12.8
25034,1990-08-31T03:00:00Z,1651,-38.400000000000006
25034,2003-12-30T12:00:00Z,31.6,-25.6
25034,2003-12-31T00:00:00Z,21.9,-26.875
25138,1990-08-14T15:00:00Z,723.1,-25.6
25138,1990-08-15T06:00:00Z,2470.2,-57.6
25138,1990-08-15T21:00:00Z,3910.1,-38.4
25173,1980-01-19T09:00:00Z,26,-30.5
25248,1982-12-07T12:00:00Z,23.7,-10
25356,1982-01-20T03:00:00Z,20.6,-2.05
25356,1989-09-24T15:00:00Z,1049.2,-63.474999999999994
25356,1989-09-25T12:00:00Z,415.9,-37.7
25356,1989-09-25T18:00:00Z,422.2,-50.5
25356,1989-09-26T06:00:00Z,614.4,-76.8
25372,1978-11-10T09:00:00Z,23.099999999999998,-7.025
25372,1978-12-01T09:00:00Z,24.7,-16.375
25372,1979-04-17T21:00:00Z,31.599999999999998,-19.075
25372,1982-12-13T03:00:00Z,21.3,-16.575
25372,1990-07-17T09:00:00Z,1036.6,-38.4
25372,1990-07-18T00:00:00Z,1241.4,-64
25372,1990-07-18T12:00:00Z,1753.4,-42.666666666666664
25372,1990-07-19T03:00:00Z,620.7,-25.6
25372,1990-07-19T09:00:00Z,620.7,-12.8
25372,1990-07-19T15:00:00Z,2169.2999999999997,-57.6
25372,1990-07-20T03:00:00Z,1235.1,-19.200000000000003
25372,1990-07-20T15:00:00Z,1759.6999999999998,-76.8
25372,1990-07-21T06:00:00Z,1132.7,-89.6
25372,1994-12-28T21:00:00Z,21.2,-23.125
25378,1988-01-13T06:00:00Z,1759.7,-29.166666666666664
25378,1988-01-13T21:00:00Z,1446.2,-37.7
25378,1988-01-14T15:00:00Z,831.8,-50.5
25378,1988-01-15T03:00:00Z,2066.9,-71.83333333333333
25378,1988-01-15T15:00:00Z,518.3,-50.5
25378,2002-04-25T09:00:00Z,22.8,-0.925
25399,1990-11-16T21:00:00Z,25.7,-5.6
25428,1988-01-28T03:00:00Z,313.5,-37.7
25428,1988-01-28T12:00:00Z,729.4,-31.3
25428,1988-01-28T21:00:00Z,307.2,-12.1
25428,1988-01-29T09:00:00Z,102.4,-63.4
25428,1988-01-30T12:00:00Z,108.7,-76.2
25428,1988-01-30T18:00:00Z,115,-18.6
25428,2013-10-04T00:00:00Z,26.1,-4.475
25551,2013-12-05T12:00:00Z,20.3,-1.675
29570,2016-05-08T21:00:00Z,25.3,-0.44999999999999996
29580,2000-09-27T06:00:00Z,23.2,-0.2
29645,2009-11-04T12:00:00Z,20.9,-2.7
29752,1977-09-30T21:00:00Z,30,-4.125
29752,1978-04-08T15:00:00Z,23.1,-3.325
29752,1978-05-03T21:00:00Z,24.4,-2.8
29752,1978-12-31T15:00:00Z,26.9,-3.2
29752,1982-09-22T12:00:00Z,21.2,-1.975
29752,1982-09-29T12:00:00Z,25.9,-6.575
29752,1983-09-17T00:00:00Z,20.7,-0.55
29752,1983-10-30T03:00:00Z,21.9,-1
29752,1984-04-24T00:00:00Z,23.2,-7.475
29752,1984-11-19T15:00:00Z,20.4,-13.675
29752,1984-11-27T15:00:00Z,21.5,-1.325
29752,1984-11-28T15:00:00Z,26.1,-13.175
29752,1985-10-03T15:00:00Z,21.9,-1.5
29752,1985-10-04T03:00:00Z,20.2,-1.775
29752,1985-10-05T06:00:00Z,22.1,-1
29752,1985-10-05T18:00:00Z,22.1,-1.3
29752,1985-10-24T03:00:00Z,29.6,-3.025
29752,1985-10-24T15:00:00Z,29.4,-2.8249999999999997
29752,1985-10-25T03:00:00Z,31.1,-2.05
29752,1985-10-25T15:00:00Z,30.1,-2.7249999999999996
29752,1985-10-26T03:00:00Z,28.1,-3.05
29752,1985-10-29T15:00:00Z,23.2,-2.075
29752,1985-10-30T09:00:00Z,25.6,-0.825
29752,1987-11-08T12:00:00Z,21.3,-4.925
29752,1987-12-24T15:00:00Z,24.8,-3.65
29752,1987-12-25T03:00:00Z,21.7,-2.95
29752,1988-01-19T03:00:00Z,26.4,-24.1
29752,1989-04-05T15:00:00Z,26.7,-0.875
29752,1990-12-03T15:00:00Z,22.2,-3.075
29752,1991-10-15T15:00:00Z,22.7,-1.875
29752,1993-01-27T15:00:00Z,24,-5.175
29752,1993-05-11T03:00:00Z,20.2,-1.525
29752,1993-10-20T21:00:00Z,20.7,-5.8
29752,1994-04-01T12:00:00Z,35.3,-6.275
29752,1995-10-15T15:00:00Z,20.3,-0.75
29752,1995-10-17T09:00:00Z,27.3,-1.9
29752,1995-12-30T15:00:00Z,22.9,-1.375
29752,1996-12-24T15:00:00Z,24.3,-3.1
29752,1996-12-26T03:00:00Z,25.8,-6.95
29752,1997-10-19T00:00:00Z,30.1,-4.325
29752,1997-11-11T03:00:00Z,24.7,-6.25
29752,1998-02-24T03:00:00Z,23.6,-12.325
29752,1998-04-01T18:00:00Z,22.9,-4.45
29752,1998-04-10T18:00:00Z,25.2,-1.275
29752,1998-04-13T15:00:00Z,21.3,-5.875
29752,1998-04-29T15:00:00Z,32.6,-1
29752,1998-10-09T09:00:00Z,26.1,-4.55
29752,1998-10-13T15:00:00Z,22.6,-0.5
29752,1998-10-31T03:00:00Z,20.7,-1.8
29752,1998-11-21T03:00:00Z,23.7,-0.825
29752,1998-12-31T03:00:00Z,21.1,-8.95
29752,2000-10-21T03:00:00Z,21.3,-4.425
29752,2001-02-27T15:00:00Z,22.6,-3.175
29752,2001-10-12T15:00:00Z,20.3,-1.35
29752,2001-11-05T03:00:00Z,22.8,-2.225
29752,2002-01-09T15:00:00Z,21.2,-1.425
29752,2002-03-29T03:00:00Z,28.7,-0.6
29752,2002-10-14T00:00:00Z,23.3,-5.45
29752,2002-11-25T03:00:00Z,22.1,-3.65
29752,2004-02-16T15:00:00Z,21.4,-2.15
29752,2004-02-17T03:00:00Z,23.5,-4.675
29752,2004-03-24T03:00:00Z,21.7,-1.2000000000000002
29752,2004-04-16T00:00:00Z,30.9,-3.4000000000000004
29752,2004-09-22T00:00:00Z,26.4,-0.5666666666666667
29752,2005-09-23T03:00:00Z,25.6,-0.8500000000000001
29752,2006-03-29T00:00:00Z,25.4,-4.6499999999999995
29752,2007-05-09T03:00:00Z,30.6,-0.47500000000000003
29752,2007-05-09T15:00:00Z,21.8,-1.45
29752,2008-04-26T09:00:00Z,25.2,-1.75
29752,2008-11-08T12:00:00Z,26.4,-2.25
29752,2009-05-03T21:00:00Z,26.6,-3.0500000000000003
29752,2009-10-16T00:00:00Z,24.3,-1.75
29752,2009-10-21T21:00:00Z,21.7,-1.6500000000000001
29752,2009-11-04T03:00:00Z,25.9,-0.825
29752,2012-10-22T09:00:00Z,20.7,-3.9250000000000003
29752,2013-03-15T09:00:00Z,21.6,-3.55
29752,2014-10-12T03:00:00Z,21.4,-1.55
29752,2015-10-05T09:00:00Z,22.1,-1.15
29752,2016-05-12T00:00:00Z,25.6,-0.6333333333333333
29789,2012-05-10T00:00:00Z,25.7,-0.3
29838,1989-10-11T12:00:00Z,23,-2.525
29858,1979-01-06T12:00:00Z,21.3,-9.025
29858,1989-12-01T03:00:00Z,23.8,-8.5
29915,1981-05-10T21:00:00Z,22.2,-0.5333333333333333
29939,1979-01-01T09:00:00Z,24.2,-9.525
29939,2002-03-30T03:00:00Z,29.7,-2.1999999999999997
29974,1978-04-15T03:00:00Z,23,-4.775
29974,1978-04-15T15:00:00Z,21,-4.975
29974,1978-04-16T03:00:00Z,26.1,-3.525
29974,1978-09-06T00:00:00Z,21.1,-0.1
29974,1978-10-23T03:00:00Z,24.9,-5.725
29974,1979-05-02T09:00:00Z,23.9,-3.4
29974,1979-05-02T21:00:00Z,20.2,-7.55
29974,1980-10-21T03:00:00Z,20.7,-1.4
29974,1982-05-14T00:00:00Z,36.9,-1.5666666666666667
29974,1983-04-22T18:00:00Z,42.4,-1.475
29974,1985-04-26T09:00:00Z,28.8,-1.8
29974,1988-04-10T15:00:00Z,23.2,-2.5
29974,1989-05-28T15:00:00Z,23.1,-2.4
29974,1990-02-10T03:00:00Z,29.1,-8.525
29974,1994-10-31T15:00:00Z,24.1,-2.775
29974,1994-11-01T03:00:00Z,22.6,-1.65
29974,1995-04-14T15:00:00Z,20.4,-3.7
29974,1999-10-13T03:00:00Z,22.2,-4.175
29974,2002-10-21T15:00:00Z,21.2,-2.05
29974,2008-10-07T21:00:00Z,24.2,-0.425
29974,2008-11-03T15:00:00Z,22.9,-1.925
29974,2008-12-07T03:00:00Z,27.4,-7.025
29974,2008-12-10T03:00:00Z,26.7,-4.675
29974,2008-12-10T15:00:00Z,24.6,-6.25
29974,2010-12-06T15:00:00Z,29.5,-7.925
29974,2013-03-06T15:00:00Z,21.6,-5.75
29974,2013-12-29T15:00:00Z,22.9,-6.699999999999999
29998,1992-09-13T00:00:00Z,24.4,-0.2
30069,2000-03-30T15:00:00Z,21,-10.4
30356,1989-06-14T03:00:00Z,2988.5,-72.53333333333333
30356,1989-06-14T18:00:00Z,1446.1999999999998,-21.333333333333332
30356,1989-06-15T06:00:00Z,1241.3999999999999,-51.2
30356,1989-06-15T18:00:00Z,211.1,-64
30356,1989-06-16T03:00:00Z,518.3,-64
30356,1989-06-16T12:00:00Z,825.5,-76.8
30372,2012-04-24T00:00:00Z,27.4,-0.3
30385,1987-03-23T18:00:00Z,524.6,-44.1
30385,1987-03-24T06:00:00Z,723.1,-88.9
30385,1987-03-25T06:00:00Z,115,-50.5
30385,1987-03-26T03:00:00Z,217.4,-69.7
30385,1987-03-26T12:00:00Z,204.8,-24.599999999999998
30385,1987-09-19T21:00:00Z,1542.3,-25.6
30385,1987-09-20T06:00:00Z,620.7,-64
30385,1987-09-20T12:00:00Z,921.6,-25.6
30385,1987-09-20T21:00:00Z,422.2,-51.2
30385,1990-10-11T18:00:00Z,1542.3,-21.633333333333333
30385,1990-10-12T06:00:00Z,422.2,-21.333333333333336
30385,1990-10-14T18:00:00Z,108.7,-76.8
30385,1990-10-15T09:00:00Z,211.1,-12.8
30385,2008-10-24T03:00:00Z,20.8,-6.3
30393,1978-05-06T15:00:00Z,20.3,-0.9500000000000001
30393,1991-06-15T21:00:00Z,32.2,-0.15000000000000002
30393,1996-09-18T00:00:00Z,25.8,-0.25
30393,1996-09-18T12:00:00Z,24.2,-1.25
30393,1996-09-19T03:00:00Z,23.4,-1.45
30393,1996-10-22T15:00:00Z,26.6,-7.35
30393,2005-08-29T03:00:00Z,20.3,-0.775
30393,2009-05-11T15:00:00Z,26.2,-2.425
30393,2015-04-29T21:00:00Z,21.3,-0.5
30469,1987-10-01T12:00:00Z,21.6,-0.925
30469,1988-12-31T00:00:00Z,115,-50.6
30471,1984-09-22T21:00:00Z,22.1,-1.2
30471,1987-05-12T21:00:00Z,326.1,-72.06666666666666
30471,1987-05-14T03:00:00Z,1554.8999999999999,-46.93333333333334
30471,1987-05-15T06:00:00Z,518.3,-51.2
30471,1989-11-21T18:00:00Z,313.5,-28.95
30471,1989-11-22T06:00:00Z,723.1,-88.9
30471,1989-11-22T12:00:00Z,422.2,-63.3
30471,1989-11-22T21:00:00Z,1254,-53.7
30471,1989-12-29T06:00:00Z,1542.3,-42.275
30471,1990-10-18T15:00:00Z,1036.6,-32
30471,1990-10-20T03:00:00Z,422.2,-76.8
30471,2008-04-19T18:00:00Z,23.2,-1.575
30471,2010-04-25T15:00:00Z,20.1,-4.325
30471,2013-10-12T12:00:00Z,20,-3.8
30484,1984-05-06T03:00:00Z,20.8,-0.175
30484,1984-09-23T09:00:00Z,20.1,-1.5
30484,1987-04-06T15:00:00Z,20.6,-5.8
30484,2002-04-28T21:00:00Z,23.2,-3.8
30493,1996-04-23T15:00:00Z,21.6,-2.45
30493,2001-10-15T15:00:00Z,20.6,-7.725
30493,2004-09-27T18:00:00Z,22,-1.65
30504,2006-10-05T12:00:00Z,21,-3.35
30536,2002-04-05T15:00:00Z,22.6,-4.65
30536,2003-10-08T12:00:00Z,25.2,-2.775
30536,2006-10-06T12:00:00Z,23.3,-0.42500000000000004
30536,2008-12-05T15:00:00Z,24.1,-7.9
25563,1980-02-09T21:00:00Z,21,-16.400000000000002
25563,1980-11-10T03:00:00Z,27.7,-15.4
25563,1980-11-10T15:00:00Z,27.2,-13.85
25563,1982-01-19T03:00:00Z,22.3,-8.35
25563,1984-01-14T03:00:00Z,23,-5.6
25563,1987-01-13T21:00:00Z,22.4,-12.175
25563,1988-04-10T09:00:00Z,313.5,-12.1
25563,1988-04-11T00:00:00Z,1030.3,-88.9
25563,1988-04-11T06:00:00Z,819.2,-34.05
25563,2013-03-11T21:00:00Z,27.2,-2.65
25594,1979-12-01T09:00:00Z,22.4,-2.625
25594,1980-01-05T03:00:00Z,23.299999999999997,-16.900000000000002
25594,1984-11-12T21:00:00Z,22.799999999999997,-0.575
25594,1984-12-14T15:00:00Z,22.4,-4.6
25594,1988-01-16T12:00:00Z,1337.5,-26.549999999999997
25594,1988-01-17T00:00:00Z,1439.9,-12.1
25594,1988-01-17T06:00:00Z,1235.1,-24.9
25594,1988-01-17T18:00:00Z,1228.8,-24.9
25594,1988-01-18T06:00:00Z,2771.1000000000004,-63.300000000000004
25594,1988-01-18T15:00:00Z,4006.2,-71.83333333333333
25594,1988-01-19T03:00:00Z,2054.3,-18.5
25594,1988-01-19T15:00:00Z,1030.3,-88.9
25594,1988-01-20T06:00:00Z,1331.2,-76.1
25594,1988-01-21T00:00:00Z,2982.2,-45.2
25594,1989-02-02T21:00:00Z,25.8,-3.2249999999999996
25594,1989-11-15T09:00:00Z,20.7,-3.6
25594,1993-01-10T09:00:00Z,21.1,-0.55
25594,1994-01-21T21:00:00Z,21.2,-14.125
25594,1997-11-20T09:00:00Z,23.7,-0.75
25656,1988-01-03T03:00:00Z,1030.3000000000002,-44.099999999999994
25656,1988-01-03T18:00:00Z,1644.6999999999998,-50.5
25656,1988-01-04T03:00:00Z,3602.9,-47.3
25656,1988-01-04T15:00:00Z,1439.9,-37.7
25656,1988-01-05T00:00:00Z,1958.2,-59.03333333333334
25656,1988-01-05T12:00:00Z,415.9,-37.7
25656,1988-01-05T21:00:00Z,1343.8000000000002,-37.7
25677,1984-11-20T09:00:00Z,21.1,-16.675
25677,2010-04-09T21:00:00Z,24.1,-9.675
25705,1984-10-13T03:00:00Z,21.4,-11.5
25744,1984-12-14T15:00:00Z,20.200000000000003,-17.7
25767,1982-12-19T03:00:00Z,21.6,-1.8
25767,1994-11-08T18:00:00Z,31.2,-0.325
25777,1984-03-06T15:00:00Z,29,-9.225
25913,1981-05-05T09:00:00Z,21.8,-0.7
25913,1984-10-13T00:00:00Z,21.5,-0.325
25913,1985-03-26T12:00:00Z,20.4,-6.15
25913,1985-04-09T12:00:00Z,29.1,-5.725
25913,1985-04-25T12:00:00Z,24.7,-0.4
25913,1987-04-22T12:00:00Z,31.1,-1.675
25913,1988-04-20T06:00:00Z,2169.3,-59.5
25913,1988-04-20T18:00:00Z,723.1,-24.9
25913,1988-04-21T00:00:00Z,927.9,-64
25913,1989-11-20T12:00:00Z,30.4,-4.175
25913,1990-04-23T21:00:00Z,35.8,-0.1
25913,1990-04-24T09:00:00Z,49.4,-0.1
25913,1992-11-04T00:00:00Z,20.2,-4.575
25913,1994-11-30T06:00:00Z,23.7,-3.1750000000000003
25913,1995-11-15T21:00:00Z,29,-2.475
25913,2007-11-14T00:00:00Z,28.4,-4.5
25913,2008-12-06T00:00:00Z,20.4,-1.125
25913,2013-11-17T00:00:00Z,32.8,-0.95
25916,1995-03-17T12:00:00Z,26.4,-3.1750000000000003
25916,1996-12-17T12:00:00Z,32.8,-6.825
25916,1996-12-24T00:00:00Z,73.5,-1.275
25916,2004-03-18T00:00:00Z,32.4,-3.375
25916,2004-12-08T00:00:00Z,25.5,-2.575
25916,2015-01-28T12:00:00Z,24.4,-2.775
25916,2015-01-29T00:00:00Z,23.6,-2
25922,1989-09-26T18:00:00Z,1554.9,-29.866666666666667
25922,1989-09-27T09:00:00Z,825.5,-12.8
25922,1989-09-27T15:00:00Z,2687.6000000000004,-50.849999999999994
25922,1989-09-28T03:00:00Z,3705.3,-70.39999999999999
25922,1989-09-28T15:00:00Z,825.5,-76.8
25922,1989-09-28T21:00:00Z,1446.2,-57.599999999999994
25922,1989-09-29T06:00:00Z,3097.2,-22.400000000000002
25922,1989-09-29T18:00:00Z,1343.8000000000002,-38.05
25922,1989-09-30T03:00:00Z,1446.2,-64
25922,1990-08-18T03:00:00Z,1958.1999999999998,-51.2
25922,1990-08-18T12:00:00Z,2271.7,-55.46666666666667
25922,1990-08-19T12:00:00Z,1439.9,-76.8
25922,1990-08-20T09:00:00Z,1747.1,-76.8
25922,1990-08-21T09:00:00Z,518.3,-89.6
25927,1983-12-09T03:00:00Z,20.9,-7.5
25927,1985-02-09T15:00:00Z,20.6,-1.4
25927,1997-12-29T00:00:00Z,23.5,-8.025
25927,1999-01-30T12:00:00Z,35.1,-6.675
25932,2009-02-27T12:00:00Z,23.9,-13.15
25954,1977-10-13T21:00:00Z,27.400000000000002,-1.3
25954,1988-01-25T00:00:00Z,22.5,-1.675
25956,1977-03-10T15:00:00Z,23.4,-19.05
25956,1978-12-18T12:00:00Z,23.7,-15.950000000000001
25956,1978-12-30T00:00:00Z,25.599999999999998,-10.475
25956,1980-03-14T15:00:00Z,20,-8.4
25956,1984-12-14T03:00:00Z,23.700000000000003,-13.025
25956,1990-12-27T00:00:00Z,21.6,-2.35
26063,1991-04-20T06:00:00Z,26.3,-0.65
26069,2009-12-25T21:00:00Z,20.8,-4.425
26258,1977-12-24T15:00:00Z,21.299999999999997,-1.8
26298,1990-10-21T12:00:00Z,20.2,-1.3
26359,1992-11-14T06:00:00Z,20.1,-2.675
26359,2008-03-25T09:00:00Z,20.200000000000003,-2.125
26477,1978-12-13T21:00:00Z,20.4,-6.7
